timestamp,pitch,yaw,roll,accel_x,accel_y,accel_z
4980870,-3.0,-67.6,0.5,-0.01,0.00,-0.01
4980920,-3.0,-67.6,0.5,-0.01,0.04,-0.01
4980970,-3.0,-67.6,0.5,-0.01,-0.04,-0.01
4981020,-3.0,-67.6,0.5,-0.01,-0.04,-0.01
4981070,-3.0,-67.6,0.5,-0.01,0.04,-0.01
4981120,-3.0,-67.6,0.4,-0.01,-0.04,0.03
4981170,-3.0,-67.6,0.4,-0.01,-0.03,-0.01
4981220,-3.0,-67.6,0.4,-0.01,0.01,-0.01
4981270,-3.0,-67.6,0.4,-0.00,-0.03,-0.01
4981321,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981371,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981421,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981471,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981521,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981571,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981621,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981671,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981722,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981772,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981822,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981872,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4981922,-3.0,-67.6,0.4,-0.00,0.01,0.03
4981972,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982023,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982073,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982123,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982173,-3.0,-67.6,0.4,-0.00,-0.03,0.03
4982223,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982273,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982323,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982373,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982423,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982473,-3.0,-67.6,0.4,-0.00,0.00,-0.01
4982524,-3.0,-67.6,0.4,-0.00,0.00,-0.01
4982574,-3.0,-67.6,0.4,-0.00,0.00,-0.01
4982625,-3.0,-67.6,0.4,-0.00,0.00,-0.01
4982675,-3.0,-67.6,0.4,-0.00,0.00,-0.01
4982725,-3.0,-67.6,0.4,-0.00,-0.04,-0.01
4982775,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982825,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982875,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982925,-3.0,-67.6,0.4,-0.00,0.01,-0.01
4982975,-3.0,-67.6,0.4,-0.00,0.01,-0.00
4983025,-3.0,-67.6,0.4,-0.00,0.00,0.03
4983075,-3.0,-67.6,0.4,-0.00,0.00,-0.01
4983125,-3.0,-67.6,0.4,-0.00,0.00,-0.01
4983175,-3.0,-67.6,0.4,0.00,0.00,-0.01
4983225,-3.0,-67.6,0.4,-0.00,0.00,-0.01
4983276,-3.0,-67.6,0.4,0.00,0.00,0.03
4983326,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4983376,-3.0,-67.6,0.4,-0.00,0.00,-0.01
4983426,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4983476,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4983526,-3.0,-67.6,0.4,-0.00,0.00,-0.01
4983576,-3.0,-67.6,0.4,-0.00,0.00,-0.00
4983626,-3.0,-67.6,0.4,-0.00,-0.04,-0.00
4983676,-3.0,-67.6,0.4,-0.00,0.00,-0.00
4983727,-3.0,-67.6,0.5,-0.00,0.00,-0.00
4983777,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4983827,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4983878,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4983928,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4983979,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4984029,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4984079,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4984129,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4984179,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4984229,-3.0,-67.6,0.5,-0.00,0.00,-0.01
4984279,-3.0,-67.6,0.5,-0.00,0.00,-0.00
4984329,-3.0,-67.6,0.5,-0.00,0.00,-0.00
4984379,-3.0,-67.6,0.5,-0.00,0.00,-0.00
4984429,-3.0,-67.6,0.5,-0.00,0.00,-0.00
4984479,-3.0,-67.6,0.5,-0.00,0.00,-0.00
4984529,-3.0,-67.5,0.5,-0.00,0.00,-0.00
4984579,-3.0,-67.5,0.5,-0.00,0.00,-0.00
4984629,-3.0,-67.5,0.5,-0.00,0.00,-0.00
4984679,-3.0,-67.5,0.5,-0.00,0.00,0.04
4984729,-3.0,-67.5,0.5,-0.00,0.00,-0.00
4984779,-3.0,-67.5,0.5,-0.00,0.00,0.04
4984829,-3.0,-67.5,0.5,-0.00,0.00,-0.01
4984879,-3.0,-67.5,0.5,-0.00,0.00,-0.01
4984929,-3.0,-67.5,0.5,-0.00,0.00,-0.01
4984979,-3.0,-67.5,0.5,-0.00,0.00,-0.01
4985029,-3.0,-67.5,0.5,-0.00,0.00,-0.01
4985079,-3.0,-67.5,0.5,-0.00,0.00,-0.01
4985129,-3.0,-67.5,0.5,-0.00,0.00,0.03
4985179,-3.0,-67.5,0.5,-0.00,0.00,-0.01
4985229,-3.0,-67.5,0.5,-0.00,0.00,-0.05
4985279,-3.0,-67.5,0.5,-0.00,-0.04,-0.05
4985329,-3.0,-67.5,0.5,-0.00,0.00,0.03
4985379,-3.0,-67.5,0.5,-0.00,0.00,0.03
4985429,-3.0,-67.5,0.5,-0.00,0.00,-0.05
4985479,-3.0,-67.5,0.5,-0.00,0.00,-0.01
